Yo creo que s?;||;I think so
S?, supongo que s?;||;Yes, I suppose so
No puedo hacer esto;||;I can't do this
Ha pasado mucho tiempo;||;It's been a long time
Ya te lo dije | Ya se lo dije;||;I already told you
Tienes toda la raz?n | Tiene toda la raz?n;||;You are absolutely right
Por favor, por favor;||;Please, please
A eso me refiero;||;That's what I mean
No que yo sepa;||;Not that I know of
Tenemos que hacer algo;||;We have to do something
Eso est? muy bien | Eso es muy bueno;||;That's very good
Estoy orgulloso de ti;||;I am proud of you
No tienes que hacerlo | No tiene que hacerlo;||;You don't have to
Ha sido un placer;||;It was a pleasure
Va a estar bien;||;It will be fine
S? que lo es;||;Yes it is
Quiero irme a casa;||;I want to go home
Tengo que decirte algo;||;I have to tell you something
As? es la vida;||;That's life
Y yo a ti;||;And I to you
Ver? qu? puedo hacer;||;I'll see what I can do
Te ves muy bien;||;You look very good
Tengo cosas que hacer;||;I have things to do
De eso se trata;||;That's what it's all about
No por mucho tiempo;||;Not for long
Nos vemos m?s tarde;||;See you later
Llamar? a la polic?a;||;I'll call the police
Uno, dos, tres, cuatro | Un, dos, tres, cuatro;||;One, two, three, four
Cuidado con la cabeza;||;Watch your head
Har? lo que pueda;||;I'll do what I can
S?, claro que s?;||;Yes, of course I do
Yo no lo hice;||;I didn't
Se acab? el tiempo;||;Time's up
Creo que tienes raz?n;||;I think you're right
Me alegro por ti | Me alegro por usted;||;I'm happy for you
Si t? lo dices;||;If you say so
Mira a tu alrededor;||;Look around you
Nos tenemos que ir;||;We have to go
Llama a la polic?a;||;Call the police
Lo juro por Dios;||;I swear to God
Apuesto a que s?;||;I bet so
Gracias por su tiempo;||;Thank you for your time
Manos a la obra;||;Let's get to work
Ya lo he hecho;||;I already have
As? son las cosas;||;That's the way it is
Es un buen hombre;||;He's a good man
Fue hace mucho tiempo;||;It was a long time ago
Y eso es todo;||;And that's it
Yo creo que no;||;I think not
S? lo que hago;||;I know what I'm doing
Me voy de aqu?;||;I'm leaving here
Buenas noches a todos;||;Good evening everyone
Yo no dije eso | No he dicho eso;||;I didn't say that
Quiero ir a casa;||;I want to go home
M?rame a los ojos;||;Look me in the eye
Buenos d?as a todos;||;Good morning everyone
Esta es mi casa;||;This is my house
Mira qui?n est? aqu?;||;Look who's here
Desde luego que no;||;Of course not
Te llevar? a casa;||;I'll take you home
Se levanta la sesi?n;||;The meeting was adjourned
Claro que lo es | Desde luego que s?;||;Of course it is
Fin de la historia;||;End of story
Te va a encantar;||;You're going to love it
Me parece que no;||;I don't think so
T? lo has dicho;||;You said so
Te doy mi palabra | Le doy mi palabra;||;I give you my word
Vuelve a la cama;||;Go back to bed
Tengo algo que decirte;||;I have something to tell you
Te dir? una cosa | Le dir? una cosa;||;I'll tell you one thing
Y que lo digas;||;And say it
Estoy bien, estoy bien;||;I'm fine, I'm fine
No va a funcionar;||;It won't work
Hazte a un lado;||;Step aside
Nos vemos esta noche;||;See you tonight
De vez en cuando;||;From time to time
Es un buen chico;||;He's a good boy
Voy a estar bien;||;I'll be fine
Tengo trabajo que hacer;||;I have work to do
Estoy orgullosa de ti;||;I'm proud of you
Lo est?s haciendo bien;||;You're doing fine
De que estas hablando?;||;What are you talking about?
Que Dios te bendiga | Que Dios los bendiga | Que Dios os bendiga;||;May God bless you
No s? qu? pas?;||;I don't know what happened
No puede hacer eso | No puedes hacer eso;||;You can't do that
Quiero hablar con ?l;||;I want to talk to him
Lo hiciste muy bien;||;You did very well
Te llamar? m?s tarde;||;I'll call you later
Es usted muy amable;||;You are very kind
No volver? a suceder;||;It won't happen again
La puerta estaba abierta;||;The door was open
Lo tendr? en cuenta;||;I'll keep that in mind
Te quiero a ti;||;I love you
Es un placer conocerte | Me alegro de conocerte | Mucho gusto en conocerte | Es un placer conocerlo;||;Nice to meet you
Esa es la verdad;||;That is the truth
Yo no lo creo;||;I don't think so
La puerta est? abierta;||;The door is open
Tengo que hacer algo;||;I have to do something
Vete a la cama | Ve a la cama;||;Go to bed
Es hora de irse | Es hora de irnos;||;It's time to go
Te toca a ti;||;It's your turn
Yo no lo har?a;||;I wouldn't
D?jame hablar con ?l;||;Let me talk to him
Qu?dese con el cambio;||;Keep the change
Fuera de mi camino;||;Out of my way
Es un buen tipo;||;He's a good guy
Gracias por el consejo;||;Thanks for the advice
Quiero que te vayas;||;I want you to go
Eres un buen hombre;||;You are a good man
Tenemos trabajo que hacer;||;We have work to do
Te he estado buscando;||;I've been looking for you
Tienes que ver esto;||;You have to see this
La cena est? lista;||;Dinner is ready
Hago lo que puedo;||;I do what I can
Todav?a no lo s?;||;I still don't know
S? que est?s ah?;||;I know you're there
Yo dir?a que s?;||;I would say yes
Se est? haciendo tarde;||;It's getting late
Supongo que tienes raz?n;||;I guess you're right
Muchas gracias por venir;||;Thank you very much for coming
Te ver? m?s tarde;||;I'll see you later
Algo por el estilo;||;Something like that
Eres un buen chico;||;You're a good boy
Lo que t? quieras;||;Whatever you want
Vamos a estar bien;||;We will be fine
Esa es mi chica;||;That's my girl
Se acab? el juego;||;Game over
El cuerpo de Cristo;||;The body of Christ
No puedo hablar ahora;||;I can't speak now
Ese es el punto;||;That's the point
Oh, gracias a Dios;||;Oh thank goodness
Yo tambi?n lo creo;||;I think so too
Es una buena pregunta;||;This is a good question
Tal vez tengas raz?n | Puede que tengas raz?n;||;You may be right
Gracias por haber venido;||;Thank you for coming
Eso ya lo s?;||;I already know that
Me voy a ir;||;I'm going to go
Buena suerte con eso;||;Good luck with that
A la de tres;||;To three
Un momento, un momento;||;One moment, one moment
Ma?ana por la ma?ana;||;Tomorrow morning
Perd?n por llegar tarde;||;Sorry for being late
Puedes confiar en m?;||;You can trust me
Me siento mucho mejor;||;I feel much better
S?lo t? y yo;||;Just you and me
Tenemos mucho que hacer;||;We have a lot to do
No la he visto;||;I haven't seen her
Pero no lo hice;||;But I didn't
Es m?s que eso;||;It's more than that
S?, ya lo veo;||;Yes, I see
Deja que se vaya;||;Let it go
Que nadie se mueva;||;Nobody move
Estoy seguro de ello;||;I'm sure of it
Es una buena chica;||;She is a good girl
Era un buen hombre;||;He was a good man
Lo tengo, lo tengo;||;Got it, got it
Te sacar? de aqu?;||;I'll get you out of here
Necesito ir al ba?o;||;I need to go to the bathroom
Gracias por el caf?;||;Thanks for the coffee
Por m? est? bien;||;It's fine by me
Fue un placer conocerte | Fue un gusto conocerte;||;It was nice meeting you
Bueno, eso es todo;||;Well that's it
Me alegro de verle;||;Good to see you
Bueno, tengo que irme;||;Well, I have to go
Es lo que hago;||;It's what I do
Las cosas han cambiado;||;Things have changed
S? lo que es;||;I know what it is
A m? me gusta;||;I like it
Ya me siento mejor;||;I feel better already
Est?n por todas partes | Est?n en todas partes;||;They are everywhere
Me voy a casar;||;I'm getting married
Ya sabes c?mo es;||;You know how it is
Lo mismo de siempre;||;Same old thing
No creo que pueda;||;I don't think I can
Estoy trabajando en eso;||;I'm working on that
S?, lo que sea;||;Yeah, whatever
Eso es lo importante;||;That's the important thing
Nunca lo hab?a visto | Nunca lo he visto;||;I've never seen it
Es la ?nica manera;||;It's the only way
Pero no lo hiciste;||;But you didn't
Esto es muy importante;||;This is very important
Ma?ana por la noche;||;Tomorrow night
La ola del futuro;||;The wave of the future
Me da gusto verte | Es un placer verte;||;Nice to see you
Esto es para usted | Esto es para ti;||;This is for you
No s? qu? pensar;||;I don't know what to think
As? es como funciona;||;This is how it works
Qu?date con el cambio;||;Keep the change
Esto no puede ser;||;This cannot be
Te llamo m?s tarde;||;I'll call you later
Gracias por la cena;||;Thanks for dinner
Quiero hablar con usted;||;I want to talk to you
Lo hecho, hecho est?;||;What's done is done
S? que lo har?s;||;I know you will
Estoy seguro que s?;||;I'm sure it does
Eso es, eso es | Ya est?, ya est?;||;That's it, that's it
Har? lo que sea;||;I'll do whatever it takes
No cambies de tema | No cambies el tema;||;Don't change the subject
Me largo de aqu?;||;I'm getting out of here
Lo que usted diga | Lo que t? digas;||;Whatever you say
Ese es mi trabajo;||;That's my job
Ese tipo de cosas;||;That kind of thing
Ya me di cuenta;||;I already noticed
Tengo mucho que hacer;||;I have a lot to do
Gracias de todas formas | Gracias de todos modos;||;Thanks anyway
Ya sabes qu? hacer;||;You know what to do
El gusto es m?o | El placer es m?o;||;The pleasure is mine
Me pregunto por qu?;||;I wonder why
Te debo una disculpa;||;I owe you an apology
Te lo he dicho;||;I've told you
Ven a la cama;||;Come to bed
Yo no lo s?;||;I don't know
Eso no lo sabes;||;You don't know that
No tienes por qu?;||;You don't have to
Espero que tengas raz?n;||;I hope you're right
Pero no lo hizo;||;But he didn't
Lo sabes muy bien;||;You know that very well
No en este momento;||;Not at this time
Vale la pena intentarlo;||;It's worth a try
Mira lo que tengo;||;Look what I have
Gracias por su cooperaci?n;||;Thank you for your cooperation
Es la primera vez;||;This is the first time
Yo no lo sab?a;||;I didn't know
De verdad que s?;||;I really do
No puedes hacer nada;||;You can't do anything
Me toca a m?;||;It's my turn
Se lo agradezco mucho;||;I really appreciate it
Hay que hacer algo;||;Something has to be done
De eso estoy hablando;||;That's what I'm talking about
A eso me refer?a;||;That's what I meant
Ese es mi chico;||;That's my boy
Ni siquiera lo pienses | Ni se te ocurra;||;Don't even think about it
Por favor, tome asiento | Por favor, toma asiento | Por favor, tomen asiento;||;Please have a seat
Te volver? a llamar;||;I'll call you back
Yo no hago eso;||;I don't do that
Te lo agradezco mucho;||;Thank you very much
Estoy hablando en serio;||;I'm serious
Siempre ha sido as?;||;It has always been like this
Por los viejos tiempos;||;For the old days
Significa mucho para m?;||;It means a lot to me
Es un pa?s libre;||;It is a free country
Te hice una pregunta;||;I asked you a question
Te he estado esperando;||;I've been waiting for you
Me alegra o?r eso;||;I'm glad to hear that
No te hagas ilusiones;||;Don't get your hopes up
Ahora es mi turno;||;Now it's my turn
Se ve muy bien;||;It looks great
Lo haces muy bien;||;You do very well
Es un buen muchacho;||;He is a good boy
Vamos a hacer esto;||;Let's do this
Creo que tiene raz?n;||;I think he is right
A que te refieres?;||;What do you mean?
Creo que lo tengo;||;I think I have it
Cuidado con el escal?n;||;Watch out for the step
La cena est? servida;||;Dinner is served
Esa es la cuesti?n;||;That is the question
Son cosas que pasan;||;These are things that happen
Necesito hablar con ?l;||;I need to talk to him
Vamos a comer algo;||;Let's get something to eat
Creo que le gustas;||;I think he likes you
Te ver? esta noche;||;I'll see you tonight
Te dir? por qu?;||;I'll tell you why
Ven aqu?, ven aqu?;||;Come here, come here
Estoy de acuerdo contigo;||;I agree with you
Aqu? vamos de nuevo;||;Here we go again
Espero que te guste;||;Hope you like it
Pase lo que pase;||;Whatever happens
Qu? est?s haciendo aqu??;||;What are you doing here?
Me alegra que vinieras;||;I'm glad you came
Mira lo que encontr?;||;Look what I found
Va a ser divertido;||;It's going to be fun
Me parece que s?;||;I think so
Tienes que hacer algo;||;You have to do something
Te tengo una sorpresa;||;I have a surprise for you
Es ahora o nunca;||;It's now or never
Esto es muy raro;||;This is very rare
Creo que lo sabes;||;I think you know
Si usted lo dice;||;If you say so
Hacemos lo que podemos;||;We do what we can
Mi m?s sentido p?same;||;My condolences
Cinco, seis, siete, ocho;||;Five, six, seven, eight
Se acab? la fiesta;||;The party's over
Todo est? en orden;||;Everything is in order
No hablemos de eso;||;Let's not talk about it
A la orden, se?or;||;To order, sir
Un mill?n de d?lares;||;One million dollars
La semana que viene;||;Next week
Est?s en lo cierto | Est? en lo cierto;||;You are correct
Me encargar? de eso | Me ocupar? de eso;||;I'll take care of that
S?, eso es todo;||;Yes, that's it
Yo no dije nada | No he dicho nada;||;I didn't say anything
Hiciste un buen trabajo;||;You did a good job
Te lo estoy diciendo;||;I'm telling you
Estoy trabajando en ello;||;I'm working on it
Te veo m?s tarde;||;See you later
Qu? vas a hacer?;||;What are you going to do?
He cambiado de opini?n | He cambiado de idea;||;I've changed my mind
Lo mismo que t?;||;The same as you
Que te vaya bien;||;Good luck to you
Todos a sus puestos;||;Everyone to their posts
Por amor de Dios;||;For God's sake
Todo a su tiempo;||;Everything in good time
Es lo que es | Es lo que hay;||;It is what it is
Ha llegado el momento | Ha llegado la hora;||;The time has come
Eso no puede ser;||;That cannot be
Lo voy a hacer;||;I'm going to do it
Estoy seguro de eso;||;I'm sure of that
Gracias por la comida;||;Thanks for the food
Me siento muy bien;||;I feel very good
Est? en el ba?o;||;He's in the bathroom
Para eso estoy aqu?;||;That's what I'm here for
Ven a ver esto;||;Come see this
Ahora es tu turno;||;Now it's your turn
Sabes que te quiero;||;You know I love you
Muy bien, aqu? vamos;||;All right, here we go
Un par de d?as;||;A couple of days
Necesito hablar con usted;||;I need to speak to you
Alabado sea el Se?or;||;Praise the Lord
Lo he visto antes;||;I've seen it before
Eres mi mejor amigo;||;You are my best friend
S?, ya lo creo;||;Yes, I do
De eso estoy seguro;||;Of that I am sure
Este es el lugar;||;This is the place
Ha sido un accidente;||;It was an accident
Yo me quedo aqu?;||;I stay here
Eso lo explica todo;||;That explains everything
Estoy enamorado de ti;||;I'm in love with you
Es la ?nica forma;||;It is the only way
Es mi mejor amigo;||;He's my best friend
Es lo que quiero;||;It's what I want
Alguien tiene que hacerlo;||;Someone has to do it
Este es el trato;||;This is the deal
Y eso fue todo;||;And that was it
Entonces no lo hagas;||;Then don't do it
Y t? lo sabes;||;And you know it
Siempre lo ha sido;||;It always has been
Vamos a la cama;||;Let's go to bed
No va a pasar;||;It won't happen
Estoy de tu lado;||;I'm on your side
No ten?as que hacerlo;||;You didn't have to
Es todo por hoy;||;That's all for today
Tengo algo que hacer;||;I have something to do
No puedes estar aqu?;||;You can't be here
Un caf?, por favor;||;A coffee, please
Ya me lo imaginaba;||;I could imagine it
S?, todo est? bien;||;Yes, everything is fine
Tiene que estar aqu?;||;It has to be here
Est?s en tu casa;||;You are at home
Fue en defensa propia;||;It was in self-defense
Me gusta estar aqu?;||;I like being here
Lo siento por eso;||;Sorry about that
Lo se, lo se | Ya s?, ya s?;||;I know, I know
Mant?n los ojos abiertos;||;Keep your eyes open
S?lo hago mi trabajo;||;I just do my job
Lo hice por ti;||;I did it for you
Ya lo has hecho;||;You already have
D?jame hacerte una pregunta;||;Let me ask you a question
Lo har? yo mismo | Lo har? yo misma;||;I'll do it myself
Llegas justo a tiempo;||;You are just in time
La puerta est? cerrada;||;The door is closed
Siempre te he amado;||;I have always loved you
Me encanta esta canci?n;||;I love this song
Sab?a que eras t?;||;I knew it was you
Nos volveremos a ver;||;We will meet again
Y una cosa m?s;||;And one more thing
Estoy buscando a alguien;||;I'm looking for someone
T? no lo entiendes | Es que no entiendes;||;You don't understand
Te dir? qu? haremos;||;I'll tell you what we'll do
Hablemos de otra cosa;||;Let's talk about something else
Si no te importa | Si no le importa;||;If you don't mind
No te pasar? nada;||;Nothing will happen to you
Te va a gustar;||;You'll like it
Eso es mucho dinero;||;That's a lot of money
Claro que lo s?;||;Of course I know
Tome asiento, por favor | Tomen asiento, por favor;||;Have a seat, please
Gracias por el trago;||;Thanks for the drink
Ya es la hora;||;It is time
Sin ?nimo de ofender;||;No offense
Eso estuvo muy bien;||;That was very good
Vete a tu casa;||;Go home
Estoy totalmente de acuerdo;||;I fully agree
Al final del pasillo;||;Down the hall
Un par de horas;||;A couple of hours
Me gusta este lugar;||;I like this place
Har? lo que quieras;||;I'll do whatever you want
Gracias, damas y caballeros;||;Thank you, ladies and gentlemen
Te dar? una pista;||;I'll give you a hint
Pens? que te gustar?a;||;I thought you would like her
Tiene que haber algo;||;There must be something
Mira lo que hiciste;||;Look what you did
Ya lo he visto;||;I've already seen it
Ya lo ha hecho;||;It already has
No has cambiado nada;||;You haven't changed a thing
Eso es muy dulce;||;That's very sweet
Ahora no puedo hablar;||;Now I can't speak
En eso tienes raz?n;||;In that you are right
Me preocupo por ti;||;I care about you
Tal vez lo haga;||;Maybe I will
De acuerdo, lo har? | Muy bien, lo har?;||;All right, I will
T? mismo lo dijiste;||;You said it yourself
Fin de la discusi?n;||;End of discussion
Eso es otra cosa;||;That is something else
Eso es asunto m?o;||;That's my business
Sab?a que lo har?as;||;I knew you would
Te deseo lo mejor;||;I wish you the best
No he visto nada;||;I haven't seen anything
Te queda muy bien;||;It suits you very well
Es un placer conocerla;||;It's a pleasure to meet you
Firme aqu?, por favor;||;Sign here, please
Ni una palabra m?s;||;Not a word more
Es un buen comienzo;||;It's a good start
Eres un buen amigo;||;You are a good friend
Hice lo que pude;||;I did what I could
Hay mucho que hacer;||;There is a lot to do
Ese es el trato;||;That's the deal
Los tiempos han cambiado;||;Times have changed
S?, lo he visto;||;Yes, I have seen it
S? c?mo se siente | S? c?mo te sientes;||;I know how you feel
Te tienes que ir;||;You have to go
La noche es joven;||;The night is young
No lo s? exactamente;||;I don't know exactly
He tomado una decisi?n;||;I have made a decision
Es una buena se?al;||;This is a good sign
D?jame hablar a m?;||;Let me speak
Estaba pensando en ti;||;I was thinking of you
Ese es el esp?ritu;||;That is the spirit
Es s?lo un juego;||;It's just a game
No pueden hacer eso;||;They can't do that
Ya he tenido suficiente;||;I've had enough
Te lo has ganado;||;You've earned it
No es una opci?n;||;Not an option
Te veo esta noche;||;See you tonight
Ahora tengo que irme;||;Now I have to go
Estoy esperando a alguien;||;I'm waiting for someone
No se lo digas;||;Don't tell him
Quiero que seas feliz;||;I want you to be happy
Casi se me olvida;||;I almost forgot
Te traje un regalo;||;I brought you a gift
Est? en la cocina;||;She is in the kitchen
Ahora est?s a salvo | Ya est?s a salvo;||;You are safe now
S?, s?, lo s?;||;Yes, yes, I know
Esta es mi vida;||;This is my life
Muchas gracias a todos;||;Thank you all very much
D?jame echar un vistazo;||;Let me take a look
Con todo mi coraz?n;||;With all my heart
Ha pasado un tiempo;||;It's been a while
S? lo que piensas;||;I know what you think
Eres una buena persona;||;You are a good person
Ese es mi muchacho;||;That's my boy
Sea lo que sea;||;Whatever it is
Esta es nuestra casa;||;This is our house
No puede hacer esto | No puedes hacer esto;||;You can't do this
Soy yo otra vez;||;It's me again
No soy una ni?a;||;I am not a girl
Ten?a que hacer algo;||;He had to do something
Eso es un hecho;||;That is a fact
D?jame hablar con ella;||;Let me talk to her
S?, eso es cierto;||;Yes, that is true
Tengo algo que decir;||;I have something to say
Es como un sue?o;||;It's like a dream
Tengo que preguntarte algo;||;I have to ask you something
Tenemos que irnos ahora | Tenemos que irnos ya;||;We have to go now
T? eres el jefe;||;You are the boss
Gracias por tu tiempo;||;Thanks for your time
Sab?a que dir?as eso;||;I knew you would say that
Por supuesto, por supuesto;||;Of course, of course
Me encargar? de esto;||;I'll take care of this
Que vamos a hacer?;||;What are we going to do?
Es lo que hacemos;||;It's what we do
No le digas nada;||;Don't tell him anything
Di lo que quieras;||;Say what you want
S?lo ser? un minuto;||;It will only take a minute
No digas esas cosas;||;Don't say such things
Vas a llegar tarde;||;You are going to be late
Por eso he venido;||;That is why I have come
Debo ir al ba?o;||;I have to go to the bathroom
Debo ir a casa;||;I must go home
S?lo ser? un momento;||;It will only take a moment
Una cerveza, por favor;||;A beer, please
Me voy a trabajar;||;I'm going to work
De verdad que no | La verdad que no;||;Not really
